"date","observed_incidence","CI_down_observed_incidence","CI_up_observed_incidence","smoothed_incidence","CI_down_smoothed_incidence","CI_up_smoothed_incidence","deconvolved_incidence","CI_down_deconvolved_incidence","CI_up_deconvolved_incidence","Re_estimate","CI_down_Re_estimate","CI_up_Re_estimate","Re_highHPD","Re_lowHPD","bootstrapped_CI_down_Re_estimate","bootstrapped_CI_up_Re_estimate","observation_type","influenza_type","measuring_period"
2021-09-22,0.000483296808744058,0.000483296808744058,0.000483296808744058,0.000302816895798851,0.000302816895798851,0.000302816895798851,0.000497048210028566,0.000497048210028566,0.000497048210028566,NA,NA,NA,NA,NA,NA,NA,"BASEL","A","2021/22"
2021-09-23,0,0,0,0.00032996759725144,0.00032996759725144,0.00032996759725144,0.000883246008552961,0.000883246008552961,0.000883246008552961,NA,NA,NA,NA,NA,NA,NA,"BASEL","A","2021/22"
2021-09-24,0,0,0,0.000355259499564566,0.000355259499564566,0.000355259499564566,0.00148796312718675,0.00148796312718675,0.00148796312718675,NA,NA,NA,NA,NA,NA,NA,"BASEL","A","2021/22"
2021-09-25,0,0,0,0.000493870922264559,0.000493870922264559,0.000493870922264559,0.00223635979382354,0.00223635979382354,0.00223635979382354,NA,NA,NA,NA,NA,NA,NA,"BASEL","A","2021/22"
2021-09-26,0,0,0,0.000836264251419357,0.000836264251419357,0.000836264251419357,0.00287551156297049,0.00287551156297049,0.00287551156297049,NA,NA,NA,NA,NA,NA,NA,"BASEL","A","2021/22"
2021-09-27,0,0,0,0.00133751601556182,0.00133751601556182,0.00133751601556182,0.00328755529742743,0.00328755529742743,0.00328755529742743,NA,NA,NA,NA,NA,NA,NA,"BASEL","A","2021/22"
2021-09-28,0,0,0,0.00195270274322481,0.00195270274322481,0.00195270274322481,0.00360653499795902,0.00360653499795902,0.00360653499795902,NA,NA,NA,NA,NA,NA,NA,"BASEL","A","2021/22"
2021-09-29,0,0,0,0.00250565194244502,0.00250565194244502,0.00250565194244502,0.00396868233987507,0.00396868233987507,0.00396868233987507,NA,NA,NA,NA,NA,NA,NA,"BASEL","A","2021/22"
2021-09-30,0,0,0,0.00291343455974887,0.00291343455974887,0.00291343455974887,0.00425665571644406,0.00425665571644406,0.00425665571644406,NA,NA,NA,NA,NA,NA,NA,"BASEL","A","2021/22"
2021-10-01,0.00280041884408769,0.00280041884408769,0.00280041884408769,0.00327099228140379,0.00327099228140379,0.00327099228140379,0.00426628321219186,0.00426628321219186,0.00426628321219186,NA,NA,NA,NA,NA,NA,NA,"BASEL","A","2021/22"
2021-10-02,0.00597761842393966,0.00597761842393966,0.00597761842393966,0.00367326679367722,0.00367326679367722,0.00367326679367722,0.0040072071634251,0.0040072071634251,0.0040072071634251,NA,NA,NA,NA,NA,NA,NA,"BASEL","A","2021/22"
2021-10-03,0.00874544652927981,0.00874544652927981,0.00874544652927981,0.00401742453215728,0.00401742453215728,0.00401742453215728,0.00354842562341205,0.00354842562341205,0.00354842562341205,NA,NA,NA,NA,NA,NA,NA,"BASEL","A","2021/22"
2021-10-04,0.010317750949832,0.010317750949832,0.010317750949832,0.0041354708757908,0.0041354708757908,0.0041354708757908,0.00392394442360367,0.00392394442360367,0.00392394442360367,NA,NA,NA,NA,NA,NA,NA,"BASEL","A","2021/22"
2021-10-05,0.0099083794753202,0.0099083794753202,0.0099083794753202,0.00402460592588322,0.00402460592588322,0.00402460592588322,0.006007388284363,0.006007388284363,0.006007388284363,NA,NA,NA,NA,NA,NA,NA,"BASEL","A","2021/22"
2021-10-06,0.00673117989546823,0.00673117989546823,0.00673117989546823,0.00368202978374004,0.00368202978374004,0.00368202978374004,0.00967196857629915,0.00967196857629915,0.00967196857629915,NA,NA,NA,NA,NA,NA,NA,"BASEL","A","2021/22"
2021-10-07,0,0,0,0.00410673038555463,0.00410673038555463,0.00410673038555463,0.014587354581031,0.014587354581031,0.014587354581031,NA,NA,NA,NA,NA,NA,NA,"BASEL","A","2021/22"
2021-10-08,0,0,0,0.00612011418421649,0.00612011418421649,0.00612011418421649,0.0231597499702967,0.0231597499702967,0.0231597499702967,NA,NA,NA,NA,NA,NA,NA,"BASEL","A","2021/22"
2021-10-09,0,0,0,0.00945300905607522,0.00945300905607522,0.00945300905607522,0.0379082178324799,0.0379082178324799,0.0379082178324799,NA,NA,NA,NA,NA,NA,NA,"BASEL","A","2021/22"
2021-10-10,0,0,0,0.0138362428774804,0.0138362428774804,0.0138362428774804,0.0582429776558228,0.0582429776558228,0.0582429776558228,NA,NA,NA,NA,NA,NA,NA,"BASEL","A","2021/22"
2021-10-11,0,0,0,0.0215181634216974,0.0215181634216974,0.0215181634216974,0.0827042619041735,0.0827042619041735,0.0827042619041735,NA,NA,NA,NA,NA,NA,NA,"BASEL","A","2021/22"
2021-10-12,0,0,0,0.0343992523515388,0.0343992523515388,0.0343992523515388,0.106506592039668,0.106506592039668,0.106506592039668,NA,NA,NA,NA,NA,NA,NA,"BASEL","A","2021/22"
2021-10-13,0,0,0,0.0516885383776752,0.0516885383776752,0.0516885383776752,0.127246831961497,0.127246831961497,0.127246831961497,NA,NA,NA,NA,NA,NA,NA,"BASEL","A","2021/22"
2021-10-14,0,0,0,0.0725950502107772,0.0725950502107772,0.0725950502107772,0.147297381041862,0.147297381041862,0.147297381041862,NA,NA,NA,NA,NA,NA,NA,"BASEL","A","2021/22"
2021-10-15,0.0398363133684916,0.0398363133684916,0.0398363133684916,0.093656388024584,0.093656388024584,0.093656388024584,0.169120760052404,0.169120760052404,0.169120760052404,NA,NA,NA,NA,NA,NA,NA,"BASEL","A","2021/22"
2021-10-16,0.0899098801087141,0.0899098801087141,0.0899098801087141,0.113094816277368,0.113094816277368,0.113094816277368,0.186751753262874,0.186751753262874,0.186751753262874,NA,NA,NA,NA,NA,NA,NA,"BASEL","A","2021/22"
2021-10-17,0.144260356434869,0.144260356434869,0.144260356434869,0.132646360106599,0.132646360106599,0.132646360106599,0.193269987170934,0.193269987170934,0.193269987170934,NA,NA,NA,NA,NA,NA,NA,"BASEL","A","2021/22"
2021-10-18,0.19692739856116,0.19692739856116,0.19692739856116,0.154047044649747,0.154047044649747,0.154047044649747,0.189915940389197,0.189915940389197,0.189915940389197,NA,NA,NA,NA,NA,NA,NA,"BASEL","A","2021/22"
2021-10-19,0.241950662701786,0.241950662701786,0.241950662701786,0.172145185342244,0.172145185342244,0.172145185342244,0.178906155915182,0.178906155915182,0.178906155915182,NA,NA,NA,NA,NA,NA,NA,"BASEL","A","2021/22"
2021-10-20,0.273369805070951,0.273369805070951,0.273369805070951,0.181281361044298,0.181281361044298,0.181281361044298,0.164642259042867,0.164642259042867,0.164642259042867,NA,NA,NA,NA,NA,NA,NA,"BASEL","A","2021/22"
2021-10-21,0.285224481882857,0.285224481882857,0.285224481882857,0.182429992030547,0.182429992030547,0.182429992030547,0.148546752887621,0.148546752887621,0.148546752887621,NA,NA,NA,NA,NA,NA,NA,"BASEL","A","2021/22"
2021-10-22,0.273537634173991,0.273537634173991,0.273537634173991,0.176565498575628,0.176565498575628,0.176565498575628,0.128281975957263,0.128281975957263,0.128281975957263,NA,NA,NA,NA,NA,NA,NA,"BASEL","A","2021/22"
2021-10-23,0.242265342269986,0.242265342269986,0.242265342269986,0.167087309763593,0.167087309763593,0.167087309763593,0.102158989758859,0.102158989758859,0.102158989758859,NA,NA,NA,NA,NA,NA,NA,"BASEL","A","2021/22"
2021-10-24,0.197346971318759,0.197346971318759,0.197346971318759,0.155282245964969,0.155282245964969,0.155282245964969,0.0754833934093324,0.0754833934093324,0.0754833934093324,NA,NA,NA,NA,NA,NA,NA,"BASEL","A","2021/22"
2021-10-25,0.144721886468229,0.144721886468229,0.144721886468229,0.138955814384113,0.138955814384113,0.138955814384113,0.0540712862683855,0.0540712862683855,0.0540712862683855,NA,NA,NA,NA,NA,NA,NA,"BASEL","A","2021/22"
2021-10-26,0.0903294528663133,0.0903294528663133,0.0903294528663133,0.115913522225379,0.115913522225379,0.115913522225379,0.0375062602284572,0.0375062602284572,0.0375062602284572,NA,NA,NA,NA,NA,NA,NA,"BASEL","A","2021/22"
2021-10-27,0.0401090356609311,0.0401090356609311,0.0401090356609311,0.0907088070734114,0.0907088070734114,0.0907088070734114,0.0249987294468736,0.0249987294468736,0.0249987294468736,NA,NA,NA,NA,NA,NA,NA,"BASEL","A","2021/22"
2021-10-28,0,0,0,0.0692107680284198,0.0692107680284198,0.0692107680284198,0.0156335818119623,0.0156335818119623,0.0156335818119623,NA,NA,NA,NA,NA,NA,NA,"BASEL","A","2021/22"
2021-10-29,0,0,0,0.0511984045681105,0.0511984045681105,0.0511984045681105,0.00905600469665523,0.00905600469665523,0.00905600469665523,NA,NA,NA,NA,NA,NA,NA,"BASEL","A","2021/22"
2021-10-30,0,0,0,0.0364507161701894,0.0364507161701894,0.0364507161701894,0.0052291694968048,0.0052291694968048,0.0052291694968048,NA,NA,NA,NA,NA,NA,NA,"BASEL","A","2021/22"
2021-10-31,0,0,0,0.0243299073161519,0.0243299073161519,0.0243299073161519,0.00413625609572504,0.00413625609572504,0.00413625609572504,NA,NA,NA,NA,NA,NA,NA,"BASEL","A","2021/22"
2021-11-01,0,0,0,0.0148108598365778,0.0148108598365778,0.0148108598365778,0.00456409787069432,0.00456409787069432,0.00456409787069432,NA,NA,NA,NA,NA,NA,NA,"BASEL","A","2021/22"
2021-11-02,0,0,0,0.00859158923279931,0.00859158923279931,0.00859158923279931,0.00492371320736073,0.00492371320736073,0.00492371320736073,NA,NA,NA,NA,NA,NA,NA,"BASEL","A","2021/22"
2021-11-03,0,0,0,0.00637011100614869,0.00637011100614869,0.00637011100614869,0.00515653939261066,0.00515653939261066,0.00515653939261066,NA,NA,NA,NA,NA,NA,NA,"BASEL","A","2021/22"
2021-11-04,0,0,0,0.00625190232619349,0.00625190232619349,0.00625190232619349,0.00541491836735342,0.00541491836735342,0.00541491836735342,NA,NA,NA,NA,NA,NA,NA,"BASEL","A","2021/22"
2021-11-05,0.00815772727130565,0.00815772727130565,0.00815772727130565,0.00599310322504877,0.00599310322504877,0.00599310322504877,0.00571526489359612,0.00571526489359612,0.00571526489359612,NA,NA,NA,NA,NA,NA,NA,"BASEL","A","2021/22"
2021-11-06,0.0129502819679147,0.0129502819679147,0.0129502819679147,0.00576772349786815,0.00576772349786815,0.00576772349786815,0.00580471485569104,0.00580471485569104,0.00580471485569104,NA,NA,NA,NA,NA,NA,NA,"BASEL","A","2021/22"
2021-11-07,0.014765222180384,0.014765222180384,0.014765222180384,0.00574977293980526,0.00574977293980526,0.00574977293980526,0.0055275168501372,0.0055275168501372,0.0055275168501372,NA,NA,NA,NA,NA,NA,NA,"BASEL","A","2021/22"
2021-11-08,0.0139901059992703,0.0139901059992703,0.0139901059992703,0.00589398898425025,0.00589398898425025,0.00589398898425025,0.0048005854338642,0.0048005854338642,0.0048005854338642,NA,NA,NA,NA,NA,NA,NA,"BASEL","A","2021/22"
2021-11-09,0.0110124915151306,0.0110124915151306,0.0110124915151306,0.00593120614712743,0.00593120614712743,0.00593120614712743,0.00466795534718635,0.00466795534718635,0.00466795534718635,NA,NA,NA,NA,NA,NA,NA,"BASEL","A","2021/22"
2021-11-10,0.00621993681852152,0.00621993681852152,0.00621993681852152,0.00569957984739161,0.00569957984739161,0.00569957984739161,0.00611932043370479,0.00611932043370479,0.00611932043370479,NA,NA,NA,NA,NA,NA,NA,"BASEL","A","2021/22"
2021-11-11,0,0,0,0.00503726550399761,0.00503726550399761,0.00503726550399761,0.00907664644417823,0.00907664644417823,0.00907664644417823,NA,NA,NA,NA,NA,NA,NA,"BASEL","A","2021/22"
2021-11-12,0,0,0,0.00492212258301195,0.00492212258301195,0.00492212258301195,0.0133159580928095,0.0133159580928095,0.0133159580928095,NA,NA,NA,NA,NA,NA,NA,"BASEL","A","2021/22"
2021-11-13,0,0,0,0.00628908958803012,0.00628908958803012,0.00628908958803012,0.0194874554942635,0.0194874554942635,0.0194874554942635,NA,NA,NA,NA,NA,NA,NA,"BASEL","A","2021/22"
2021-11-14,0,0,0,0.00891194049430043,0.00891194049430043,0.00891194049430043,0.0284391850591586,0.0284391850591586,0.0284391850591586,NA,NA,NA,NA,NA,NA,NA,"BASEL","A","2021/22"
2021-11-15,0,0,0,0.0125644492770712,0.0125644492770712,0.0125644492770712,0.0400242610471591,0.0400242610471591,0.0400242610471591,NA,NA,NA,NA,NA,NA,NA,"BASEL","A","2021/22"
2021-11-16,0,0,0,0.01791744210162,0.01791744210162,0.01791744210162,0.0538281666991297,0.0538281666991297,0.0538281666991297,NA,NA,NA,NA,NA,NA,NA,"BASEL","A","2021/22"
2021-11-17,0,0,0,0.0256656387279481,0.0256656387279481,0.0256656387279481,0.0665009353874388,0.0665009353874388,0.0665009353874388,NA,NA,NA,NA,NA,NA,NA,"BASEL","A","2021/22"
2021-11-18,0,0,0,0.0356186535233889,0.0356186535233889,0.0356186535233889,0.0757893850937358,0.0757893850937358,0.0757893850937358,NA,NA,NA,NA,NA,NA,NA,"BASEL","A","2021/22"
2021-11-19,0.0207029100955374,0.0207029100955374,0.0207029100955374,0.0475861008552762,0.0475861008552762,0.0475861008552762,0.0831784032042174,0.0831784032042174,0.0831784032042174,NA,NA,NA,NA,NA,NA,NA,"BASEL","A","2021/22"
2021-11-20,0.0463096203329735,0.0463096203329735,0.0463096203329735,0.0589718354108357,0.0589718354108357,0.0589718354108357,0.0903318516697559,0.0903318516697559,0.0903318516697559,NA,NA,NA,NA,NA,NA,NA,"BASEL","A","2021/22"
2021-11-21,0.0738119040635309,0.0738119040635309,0.0738119040635309,0.0680523392480672,0.0680523392480672,0.0680523392480672,0.0954504072341421,0.0954504072341421,0.0954504072341421,NA,NA,NA,NA,NA,NA,NA,"BASEL","A","2021/22"
2021-11-22,0.100201534638432,0.100201534638432,0.100201534638432,0.0759461677904648,0.0759461677904648,0.0759461677904648,0.095608770842476,0.095608770842476,0.095608770842476,NA,NA,NA,NA,NA,NA,NA,"BASEL","A","2021/22"
2021-11-23,0.122470285408901,0.122470285408901,0.122470285408901,0.0837718764615225,0.0837718764615225,0.0837718764615225,0.0907642827090005,0.0907642827090005,0.0907642827090005,NA,NA,NA,NA,NA,NA,NA,"BASEL","A","2021/22"
2021-11-24,0.137609929726159,0.137609929726159,0.137609929726159,0.0898640588512599,0.0898640588512599,0.0898640588512599,0.0814046958079193,0.0814046958079193,0.0814046958079193,NA,NA,NA,NA,NA,NA,NA,"BASEL","A","2021/22"
2021-11-25,0.142612240941429,0.142612240941429,0.142612240941429,0.0917722620266648,0.0917722620266648,0.0917722620266648,0.070685975056042,0.070685975056042,0.070685975056042,NA,NA,NA,NA,NA,NA,NA,"BASEL","A","2021/22"
2021-11-26,0.135515371256967,0.135515371256967,0.135515371256967,0.0894374716266834,0.0894374716266834,0.0894374716266834,0.0606289231136484,0.0606289231136484,0.0606289231136484,NA,NA,NA,NA,NA,NA,NA,"BASEL","A","2021/22"
2021-11-27,0.118542988279167,0.118542988279167,0.118542988279167,0.0828006732902619,0.0828006732902619,0.0828006732902619,0.0500905782596132,0.0500905782596132,0.0500905782596132,NA,NA,NA,NA,NA,NA,NA,"BASEL","A","2021/22"
2021-11-28,0.0949651384654546,0.0949651384654546,0.0949651384654546,0.0744274868677652,0.0744274868677652,0.0744274868677652,0.0381271674970335,0.0381271674970335,0.0381271674970335,NA,NA,NA,NA,NA,NA,NA,"BASEL","A","2021/22"
2021-11-29,0.0680518682732553,0.0680518682732553,0.0680518682732553,0.0662004120882732,0.0662004120882732,0.0662004120882732,0.0264392144929135,0.0264392144929135,0.0264392144929135,NA,NA,NA,NA,NA,NA,NA,"BASEL","A","2021/22"
2021-11-30,0.0410732241599956,0.0410732241599956,0.0410732241599956,0.0570357544088046,0.0570357544088046,0.0570357544088046,0.0172868080916541,0.0172868080916541,0.0172868080916541,NA,NA,NA,NA,NA,NA,NA,"BASEL","A","2021/22"
2021-12-01,0.0172992525831018,0.0172992525831018,0.0172992525831018,0.0458498192863784,0.0458498192863784,0.0458498192863784,0.0107507964283401,0.0107507964283401,0.0107507964283401,NA,NA,NA,NA,NA,NA,NA,"BASEL","A","2021/22"
2021-12-02,0,0,0,0.0341090587904732,0.0341090587904732,0.0341090587904732,0.00660656282872673,0.00660656282872673,0.00660656282872673,NA,NA,NA,NA,NA,NA,NA,"BASEL","A","2021/22"
2021-12-03,0,0,0,0.0241841002425996,0.0241841002425996,0.0241841002425996,0.00399032060986427,0.00399032060986427,0.00399032060986427,NA,NA,NA,NA,NA,NA,NA,"BASEL","A","2021/22"
2021-12-04,0,0,0,0.0163475119778236,0.0163475119778236,0.0163475119778236,0.00221067564911136,0.00221067564911136,0.00221067564911136,NA,NA,NA,NA,NA,NA,NA,"BASEL","A","2021/22"
2021-12-05,0,0,0,0.0108718623312112,0.0108718623312112,0.0108718623312112,0.00122181815138591,0.00122181815138591,0.00122181815138591,NA,NA,NA,NA,NA,NA,NA,"BASEL","A","2021/22"
2021-12-06,0,0,0,0.00702274653418678,0.00702274653418678,0.00702274653418678,0.00105915226022228,0.00105915226022228,0.00105915226022228,NA,NA,NA,NA,NA,NA,NA,"BASEL","A","2021/22"
2021-12-07,0.00303487024317428,0.00303487024317428,0.00303487024317428,0.00404465824368714,0.00404465824368714,0.00404465824368714,0.0030612756360343,0.0030612756360343,0.0030612756360343,NA,NA,NA,NA,NA,NA,NA,"BASEL","A","2021/22"
2021-12-08,0.00440885702086782,0.00440885702086782,0.00440885702086782,0.00217851343304731,0.00217851343304731,0.00217851343304731,0.00926694905388826,0.00926694905388826,0.00926694905388826,NA,NA,NA,NA,NA,NA,NA,"BASEL","A","2021/22"
2021-12-09,0,0,0,0.00166522807560231,0.00166522807560231,0.00166522807560231,0.0198661026058319,0.0198661026058319,0.0198661026058319,NA,NA,NA,NA,NA,NA,NA,"BASEL","A","2021/22"
2021-12-10,0,0,0,0.00393787511657083,0.00393787511657083,0.00393787511657083,0.0332780227931488,0.0332780227931488,0.0332780227931488,NA,NA,NA,NA,NA,NA,NA,"BASEL","A","2021/22"
2021-12-11,0,0,0,0.00982171162905073,0.00982171162905073,0.00982171162905073,0.049807705813085,0.049807705813085,0.049807705813085,NA,NA,NA,NA,NA,NA,NA,"BASEL","A","2021/22"
2021-12-12,0,0,0,0.0186459297781957,0.0186459297781957,0.0186459297781957,0.0709766466630295,0.0709766466630295,0.0709766466630295,NA,NA,NA,NA,NA,NA,NA,"BASEL","A","2021/22"
2021-12-13,0,0,0,0.0297397217291596,0.0297397217291596,0.0297397217291596,0.0966941010156551,0.0966941010156551,0.0966941010156551,NA,NA,NA,NA,NA,NA,NA,"BASEL","A","2021/22"
2021-12-14,0,0,0,0.043974414325693,0.043974414325693,0.043974414325693,0.126216337483553,0.126216337483553,0.126216337483553,NA,NA,NA,NA,NA,NA,NA,"BASEL","A","2021/22"
2021-12-15,0,0,0,0.0624711932999507,0.0624711932999507,0.0624711932999507,0.149720765117508,0.148224982380976,0.151216547854041,NA,NA,NA,NA,NA,NA,NA,"BASEL","A","2021/22"
2021-12-16,0,0,0,0.0849340391496919,0.0849340391496919,0.0849340391496919,0.160682549526988,0.152730681989907,0.168634417064068,NA,NA,NA,NA,NA,NA,NA,"BASEL","A","2021/22"
2021-12-17,0.0556987883233378,0.0556987883233378,0.0556987883233378,0.111066932372676,0.111066932372676,0.111066932372676,0.164104369075433,0.143880685239516,0.184328052911351,NA,NA,NA,NA,NA,NA,NA,"BASEL","A","2021/22"
2021-12-18,0.124372169415288,0.124372169415288,0.124372169415288,0.133173324151761,0.130898335860482,0.13544831244304,0.16573315511505,0.129100235167226,0.202366075062874,NA,NA,NA,NA,NA,NA,NA,"BASEL","A","2021/22"
2021-12-19,0.195256386801583,0.195256386801583,0.195256386801583,0.146108133865414,0.137272755023139,0.154943512707689,0.173867038783543,0.115592463493533,0.232141614073553,NA,NA,NA,NA,NA,NA,NA,"BASEL","A","2021/22"
2021-12-20,0.257587684007956,0.257587684007956,0.257587684007956,0.153402544304812,0.134099860216033,0.17270522839359,0.190353769251697,0.104414421777165,0.27629311672623,NA,NA,NA,NA,NA,NA,NA,"BASEL","A","2021/22"
2021-12-21,0.300602304560137,0.300602304560137,0.300602304560137,0.15858773826113,0.12526180724582,0.19191366927644,0.210261856233911,0.0917366771095085,0.328787035358314,NA,NA,NA,NA,NA,NA,NA,"BASEL","A","2021/22"
